gpu_energy,time,instruction_dataset_index,run,question_tokens,response_tokens,quantization,quantization_method,model,toech_memory_allocated
89.39999999990687,3.6289024353027344,97.0,0.0,175.0,144.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
187.64100000006147,8.031631469726562,98.0,0.0,138.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
16.51799999992363,0.3758387565612793,99.0,0.0,123.0,41.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
184.158000000054,7.8014092445373535,0.0,1.0,57.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
8.93999999994412,0.2399718761444091,1.0,1.0,98.0,37.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
177.56300000008196,7.736170053482056,2.0,1.0,45.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
184.89299999992363,8.164840459823608,3.0,1.0,47.0,286.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
85.29399999999441,3.518108606338501,4.0,1.0,125.0,139.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
54.03400000021793,2.1281380653381348,5.0,1.0,95.0,96.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
177.56299999984913,7.792851448059082,6.0,1.0,38.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
184.04200000013225,7.967666625976562,7.0,1.0,67.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
40.05499999993481,1.525294303894043,8.0,1.0,39.0,77.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
179.00300000002608,7.96424674987793,9.0,1.0,45.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
179.8939999998547,7.76014518737793,10.0,1.0,62.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
99.2390000000596,4.517741918563843,11.0,1.0,40.0,173.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
185.31099999998696,8.018964052200317,12.0,1.0,82.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
123.38300000014716,5.344447135925293,13.0,1.0,72.0,201.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
6.438999999780208,0.1382298469543457,14.0,1.0,156.0,34.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
179.59000000008382,7.850064277648926,15.0,1.0,43.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
14.68999999994412,0.3551468849182129,16.0,1.0,56.0,41.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
20.47400000016205,0.7370264530181885,17.0,1.0,46.0,53.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
8.731999999843538,0.2026724815368652,18.0,1.0,62.0,36.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
188.09700000006703,8.150264263153076,19.0,1.0,49.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
191.6070000000764,8.143075227737427,20.0,1.0,109.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
191.33499999996275,8.174831628799438,21.0,1.0,83.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
27.93500000005588,0.9997942447662354,22.0,1.0,46.0,62.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
13.1679999998305,0.2616915702819824,23.0,1.0,51.0,38.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
176.1689999999944,7.955240249633789,24.0,1.0,41.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
13.054000000003724,0.4180030822753906,25.0,1.0,68.0,43.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
60.4089999999851,2.706826686859131,26.0,1.0,37.0,116.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
10.635000000009311,0.3434100151062011,27.0,1.0,36.0,41.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
25.04300000006333,0.9281497001647948,28.0,1.0,77.0,58.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
190.61700000008568,8.25015926361084,29.0,1.0,91.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
180.2229999999981,7.841924428939819,30.0,1.0,66.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
189.30799999996088,8.228137016296387,31.0,1.0,57.0,287.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
185.25099999993108,8.486511707305908,32.0,1.0,52.0,286.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
18.12400000006892,0.6310250759124756,33.0,1.0,50.0,49.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",HuggingFaceTB/SmolLM2-360M-Instruct,419618304
